Длина_ряда,Доля_пропусков,Доля_выбросов,ADF_статистика,ADF_pvalue,Сила_тренда,Сила_сезонности,Магазин_ID,Номенклатура_ID
327,0.0,0.0152905198776758,-18.225008735148236,2.3747885400312702e-30,0.0932111943522497,0.0148688163309625,Store_001,Item_02679
162,0.0,0.037037037037037,-10.746358012197197,2.735406308582714e-19,0.0913611209072989,0.0322173318758116,Store_001,Item_06029
28,0.0,0.0357142857142857,-2.694301256218252,0.0750296027124489,0.0239855133516251,0.2268222369178237,Store_001,Item_05945
351,0.0,0.0142450142450142,-5.3891689252609405,3.5692213288878594e-06,0.1019362416430533,0.0127472548946439,Store_001,Item_00355
385,0.0,0.0103896103896103,-19.69932719824437,0.0,0.085373917363828,0.0075331213153749,Store_001,Item_03396
1,0.0,0.0,,,,,Store_001,Item_03062
1,0.0,0.0,,,,,Store_001,Item_03064
1,0.0,0.0,,,,,Store_001,Item_03065
1,0.0,0.0,,,,,Store_001,Item_03063
185,0.0,0.0162162162162162,-13.6398110120501,1.661402065728067e-25,0.0673923639875326,0.0461937456265407,Store_001,Item_05650
47,0.0,0.0212765957446808,-7.217217974685096,2.1574336081562758e-10,0.154036155278438,0.1203064389020914,Store_001,Item_05978
260,0.0,0.0076923076923076,-16.093476939431127,5.223049731642828e-29,0.0343632558623829,0.0441009148612764,Store_001,Item_03322
217,0.0,0.0138248847926267,-14.766100902034289,2.361330005923004e-27,0.0678985975469722,0.0160863172276349,Store_001,Item_01114
263,0.0,0.0190114068441064,-14.668468853108804,3.295536738668683e-27,0.191426763713947,0.0232280776288154,Store_001,Item_05701
640,0.0,0.00625,-3.5786396123652136,0.0061827711200444,0.086746634902517,0.0103682159800255,Store_001,Item_03269
62,0.0,0.0161290322580645,-6.155015071168862,7.404567419440545e-08,0.1348604834646683,0.1545472720085125,Store_001,Item_09998
42,0.0,0.0238095238095238,-0.4066980493390106,0.9089744218940649,0.1201909794530056,0.2194032000555324,Store_001,Item_04382
648,0.0,0.0123456790123456,-26.2625705547803,0.0,0.1258333248517246,0.0045632834790432,Store_001,Item_07507
35,0.0,0.0571428571428571,-8.660678549696692,4.832060487909284e-14,0.0367345728039673,0.164148295768236,Store_001,Item_05927
1,0.0,0.0,,,,,Store_001,Item_04275
69,0.0,0.0289855072463768,-8.246211251235335,5.545247121563955e-13,0.0332945849677062,0.0810826451354223,Store_001,Item_05919
21,0.0,0.0952380952380952,-5.477733948045413,2.3212470658586825e-06,0.0883026938494333,0.2948227114405565,Store_001,Item_08929
223,0.0,0.0134529147982062,-2.130835031749175,0.2322977627659742,0.0717511958401162,0.0194196585618319,Store_001,Item_04267
370,0.0,0.0108108108108108,-7.748613995367975,1.016086719496748e-11,0.1374085217091967,0.0197748290583502,Store_001,Item_00829
